card_name,card_brand,domestic_offer_amount,domestic_offer_type,overseas_offer_amount,overseas_offer_type,card_img,card_record,card_overseas
LOCA CLASSIC,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/620/card_img/21386/620card.png,1000000,mastercard
LOCA for Auto,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/621/card_img/21387/621card.png,1000000,mastercard
LOCA for Coffee,롯데카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/622/card_img/21388/622card.png,500000,
LOCA for Edu,롯데카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/623/card_img/21389/623card.png,300000,mastercard
LOCA for Health,롯데카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/624/card_img/21390/624card.png,300000,mastercard
LOCA for Shopping,롯데카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/625/card_img/21391/625card.png,1000000,mastercard
LOCA PLATINUM 할인형,롯데카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/626/card_img/21392/626card.png,300000,mastercard
LOCA PLATINUM 마일리지형,롯데카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/627/card_img/21393/627card.png,300000,
카드의정석 POINT CHECK x 아기상어,우리카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/628/card_img/21394/628card.png,1000000,"VISA,BC,mastercard"
[IBK] 그린카드v2,IBK기업은행,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/629/card_img/21395/629card.png,1000000,"VISA,UnionPay"
Easy all 카드,KB국민카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/630/card_img/21396/630card.png,500000,"VISA,UnionPay"
[NH농협] 그린카드v2,NH농협카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/631/card_img/21397/631card6.png,300000,"mastercard,UnionPay,JCB"
[DGB대구] 그린카드v2,DGB대구은행,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/632/card_img/21398/632card.png,1000000,"BC,mastercard"
[BNK부산] 그린카드v2,BNK부산은행,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/633/card_img/21399/633card.png,1000000,"BC,mastercard"
Easy all 티타늄카드,KB국민카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/634/card_img/21400/634card.png,1000000,"VISA,UnionPay"
올바른 NEW HAVE카드,NH농협카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/635/card_img/21401/635card.png,1000000,mastercard
올바른 NEW HAVE+카드,NH농협카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/636/card_img/21402/636card.png,1000000,mastercard
신한플러스 멤버십 체크,신한카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/638/card_img/21403/638card.png,500000,mastercard
Deep On 체크,신한카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/639/card_img/21404/639card.png,500000,mastercard
Global+ 체크,신한카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/641/card_img/21405/641card.png,500000,
Global Air 스카이패스 체크,신한카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/642/card_img/21406/642card.png,500000,VISA
Global Air 아시아나 체크,신한카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/643/card_img/21407/643card.png,1000000,VISA
JYP Fan’s EDM 체크,신한카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/644/card_img/21408/644card.png,500000,mastercard
L.pay 신한카드 체크,신한카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/645/card_img/21409/645card.png,1000000,VISA
신한카드 Deep Dream 체크(미니언즈),신한카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/646/card_img/21410/646card.png,500000,
신한카드 S-Line 체크(마이펫),신한카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/647/card_img/21411/647card.png,500000,VISA
마이핏카드(적립형),KB국민카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/649/card_img/21412/649card.png,1000000,mastercard
마이핏카드(할인형),KB국민카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/650/card_img/21413/650card.png,500000,mastercard
네이버페이 라인프렌즈 신한카드,신한카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/651/card_img/21414/651card.png,300000,VISA
올바른 OIL&PASS,NH농협카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/652/card_img/21415/652card.png,300000,mastercard
Air Money(에어머니)카드,NH농협카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/653/card_img/21416/653card.png,500000,UnionPay
올바른 MYPICK 카드,NH농협카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/654/card_img/21417/654card.png,500000,"VISA,UnionPay"
Daily With(데일리위드)카드,IBK기업은행,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/655/card_img/21418/655card.png,500000,"BC,mastercard,UnionPay"
카드의 정석 SSO3 NEW-TRO CHECK,우리카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/656/card_img/21419/656card.png,500000,"BC,mastercard"
taptap DIGITAL,삼성카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/657/card_img/21420/657card.png,300000,mastercard
taptap DRIVE,삼성카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/658/card_img/21421/658card.png,300000,VISA
taptap SHOPPING,삼성카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/659/card_img/21422/659card.png,500000,mastercard
LIKIT FUN+ 카드,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/660/card_img/21423/660card.png,500000,mastercard
카드의정석 UNTACT AIR,우리카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/661/card_img/21424/661card.png,500000,"BC,mastercard"
삼성페이카드,삼성카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/662/card_img/21427/662card.png,300000,mastercard
롤라카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/663/card_img/21428/663card.png,300000,mastercard
New PAYCO 롯데카드,롯데카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/664/card_img/21429/664card.png,500000,"VISA,mastercard,UnionPay"
위메프페이 롯데카드,롯데카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/665/card_img/21430/665card.png,1000000,"VISA,mastercard"
올바른 FLEX 카드,NH농협카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/666/card_img/21431/666card.png,1000000,VISA
모두의 건강,하나카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/667/card_img/21432/667card.png,1000000,VISA
go 캐시백 글로벌 체크카드,우체국,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/668/card_img/21433/668card.png,1000000,mastercard
케이뱅크 플러스 체크카드,케이뱅크,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/669/card_img/21434/669card.png,500000,VISA
카카오페이 신한 콘 체크카드,신한카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/670/card_img/21435/670card.png,300000,mastercard
BLISS.7 카드(마일리지),IBK기업은행,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/671/card_img/21436/671card.png,1000000,VISA
BLISS.7 카드(포인트),IBK기업은행,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/672/card_img/21437/672card.png,1000000,"VISA,BC Global"
스타벅스 현대카드,현대카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/673/card_img/21438/673card.png,300000,"VISA,mastercard"
IBK무민카드(체크),IBK기업은행,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/674/card_img/21439/674card.png,300000,"BC,UnionPay"
Air Money(에어머니)체크,NH농협카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/675/card_img/21440/675card.png,300000,VISA
올리 POINT 체크,NH농협카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/676/card_img/21441/676card.png,300000,mastercard
배달의민족 비장의카드 V.2,우리카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/677/card_img/21442/677card.png,300000,"VISA,BC"
신한카드 The More(더모아),신한카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/678/card_img/21443/678card.png,300000,VISA
샘 쏘영 체크카드,KB국민카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/679/card_img/21444/679card.png,500000,UnionPay
쏘영 체크카드,KB국민카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/680/card_img/21445/680card.png,1000000,UnionPay
SSG.COM 삼성카드,삼성카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/681/card_img/27020/681card.png,300000,mastercard
American Express Blue(아멕스블루),삼성카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/682/card_img/21447/682card.png,300000,AMEX
TEENS(틴즈) PLUS PONEY 신한카드 체크,신한카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/683/card_img/21448/683card.png,500000,VISA
리틀프렌즈 체크카드,하나카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/684/card_img/21449/684card.png,1000000,VISA
하이틴즈 체크카드,IBK기업은행,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/685/card_img/21450/685card.png,300000,BC
카카오뱅크 mini카드,카카오뱅크,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/686/card_img/21451/686card.png,1000000,
신한카드 Unboxing,신한카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/687/card_img/25343/687card.png,500000,AMEX
카드의정석 POINT CHECK x 핑크퐁,우리카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/688/card_img/22161/688card.png,500000,"VISA,BC,mastercard"
해외에선 체크카드,KB국민카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/689/card_img/22162/689card.png,1000000,mastercard
모두의 일상 체크카드,하나카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/690/card_img/22163/690card.png,1000000,mastercard
요기요 삼성카드,삼성카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/691/card_img/22164/691card.png,1000000,mastercard
요기요 신한카드,신한카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/692/card_img/22165/692card.png,500000,mastercard
신한카드 MY CAR,신한카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/693/card_img/22167/693card.png,1000000,mastercard
배민현대카드,현대카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/694/card_img/22168/694card.png,1000000,mastercard
롯데백화점 FLEX카드,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/695/card_img/22169/695card.png,300000,mastercard
카드의정석 US,우리카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/696/card_img/22170/696card.png,1000000,"BC,mastercard"
탄탄대로 Biz 카드,KB국민카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/697/card_img/22171/697card.png,1000000,"mastercard,JCB"
신한카드 Finnq(핀크) 체크,신한카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/698/card_img/22172/698card.png,1000000,VISA
톡톡 with카드,KB국민카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/699/card_img/22173/699card.png,300000,"VISA,UnionPay"
현대카드 M BOOST,현대카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/700/card_img/22174/700card.png,1000000,"VISA,mastercard"
현대카드 X BOOST,현대카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/701/card_img/22175/701card.png,1000000,"VISA,mastercard"
현대카드 M2 BOOST,현대카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/702/card_img/22176/702card.png,500000,"VISA,mastercard"
현대카드 M3 BOOST,현대카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/703/card_img/22177/703card.png,300000,"VISA,mastercard"
현대카드 X2 BOOST,현대카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/704/card_img/22178/704card.png,1000000,"VISA,mastercard"
현대카드 X3 BOOST,현대카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/705/card_img/22179/705card.png,300000,"VISA,mastercard"
LOCA MONEY,롯데카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/706/card_img/22180/706card.png,500000,"VISA,mastercard,AMEX"
LOCA 100,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/707/card_img/22181/707card.png,300000,"VISA,mastercard,AMEX"
쏘카카드,현대카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/708/card_img/22182/708card.png,300000,VISA
MULTI Any(멀티 애니) 카드,하나카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/709/card_img/22183/709card.png,1000000,VISA
MULTI On(멀티 온) 카드,하나카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/710/card_img/22184/710card.png,500000,VISA
MULTI Living(멀티 리빙) 카드,하나카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/711/card_img/22185/711card.png,500000,VISA
신한카드 국민행복,신한카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/712/card_img/22186/712card.png,500000,VISA
신한카드 국민행복 체크,신한카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/713/card_img/22187/713card.png,500000,VISA
MULTI Oil(멀티 오일) 카드,하나카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/714/card_img/22188/714card.png,1000000,VISA
MULTI Young(멀티 영) 카드,하나카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/715/card_img/22189/715card.png,300000,VISA
메리어트 본보이™ 더 베스트 신한카드,신한카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/716/card_img/22190/716card.png,300000,VISA
그랑블루 1st,우리카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/717/card_img/22191/717card.png,300000,"BC,mastercard"
국민행복 삼성카드 V2,삼성카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/718/card_img/22192/718card.png,300000,mastercard
WON DISCOUNT(원 디스카운트) AIR,우리카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/719/card_img/22193/719card.png,500000,"BC,mastercard"
WON POINT(원 포인트) AIR,우리카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/720/card_img/22194/720card.png,500000,"VISA,BC,mastercard"
국민행복카드 S2,우리카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/721/card_img/22195/721card.png,500000,"BC,mastercard"
국민행복 체크카드 S2,우리카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/722/card_img/22196/722card.png,300000,"BC,mastercard"
IBK무민카드(신용),IBK기업은행,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/723/card_img/22197/723card.png,1000000,"BC,mastercard,UnionPay"
IBK무민카드(신용),IBK기업은행,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/723/card_img/22197/723card.png,300000,"BC,mastercard,UnionPay"
새로이 체크카드,KB국민카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/725/card_img/22199/725card.png,500000,UnionPay
알뜰폰 Hub 카드,KB국민카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/726/card_img/22200/726card.png,1000000,UnionPay
알뜰폰 Hub Ⅱ 카드,KB국민카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/727/card_img/22201/727card.png,1000000,"mastercard,JCB"
언택트 L 하나카드,하나카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/728/card_img/22202/728card.png,300000,AMEX
디지털프라자 BENEFIT 삼성카드,삼성카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/729/card_img/25528/729card%281%29.png,500000,mastercard
현대카드Z family,현대카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/730/card_img/22204/730card.png,500000,"VISA,mastercard"
현대카드Z work,현대카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/731/card_img/22205/731card.png,500000,"VISA,mastercard"
현대카드Z ontact,현대카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/732/card_img/22206/732card.png,500000,"VISA,mastercard"
무신사 현대카드,현대카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/733/card_img/22207/733card.png,1000000,mastercard
MULTI Global(멀티 글로벌) 카드,하나카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/734/card_img/22208/734card.png,300000,VISA
커피빈 신용카드,KB국민카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/735/card_img/22209/735card.png,300000,"VISA,UnionPay"
American Express� Reserve,삼성카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/736/card_img/22210/736card.png,300000,AMEX
